KMeans_Label_A,Age,Children,Income,Total_Spent
0,0.1560096840901705,0.28716117489489507,0.46865723314828456,0.5015597423393632
1,1.0980973390637334,-0.32149436959702865,-0.2359946306239855,-0.5286551219348401
2,0.22795896227620172,1.5523713920581739,-0.42170639627448875,-0.7580138335900944
3,1.182005895845387,-1.048030864771593,1.0093787834482515,1.2419978358551116
4,-0.7355465252290936,-0.11721658858634171,-0.7885484793770232,-0.7945154605525409
5,-0.8436992151923757,-1.0853228079038404,0.961851254170525,1.4225390505459188
