KMeans_Label,Age,Children,Income,Total_Spent
0,-0.34318521685435993,0.19071847514375795,0.45370198037433457,0.45954729813480427
1,-0.6416428217562203,-0.16168918419896278,-0.8579719961524204,-0.8082319630814527
2,0.19634847391911284,1.564336880818294,-0.4395104837467205,-0.7682262442517843
3,1.179387077742539,-1.0760468287717857,0.9429847371200086,1.2478096479498946
4,-0.8369968904192557,-1.1334448244382962,1.1425912741843034,1.4378147280433078
5,1.1556812611723313,0.03351595619062329,0.07807649401628325,-0.11573535302962838
