KMeans_Label_C,Age,Children,Income,Total_Spent
0,-0.6114443906130359,-0.04517093829979987,-0.5521599881279088,-0.7600200498961931
1,-0.6252900260440512,-0.6379820929101143,0.7837190085291714,0.9695856133595498
2,0.2183243842684663,1.5432754273723044,-0.27797734166681304,-0.6361178055516743
3,1.172730163720322,-0.46893481140017235,0.4975385163756376,0.5569513970812849
4,-0.49062490014784,-0.16790814289324613,-1.2841980372512527,-0.9093665130023388
