KMeans_Label_A,Age,Children,Income,Total_Spent
0,0.15892597472948236,0.2708973663322017,0.472378716514117,0.555839538077103
1,1.128518826401744,-0.34497213282660977,-0.22753885393906187,-0.5049185096274245
2,0.22795896227620172,1.5523713920581739,-0.42170639627448875,-0.7580138335900944
3,0.08976764175508374,-1.136753887601867,1.032064504095229,1.374113918231538
4,-0.7438466659526777,-0.12737010481064537,-0.7740946273658466,-0.7822075454006755
