KMeans_Label,Customer_Age,Children,Income,Total_Spending
0,1.1672996578937613,-1.2639124578766172,0.8162188556310817,1.0379380117765824
1,-0.46580556379397003,0.27701351406633146,0.3373189371898804,0.29224580286087776
2,-0.6730405194302669,-0.14684667109277016,-0.9477842792190133,-0.8784397256260943
3,0.9869060934236152,0.19926266804643927,0.27256785542887113,0.21610278140754022
4,0.36285592232836766,1.526629923621785,-0.4456370767962958,-0.814988627952757
5,-0.9335690560250535,-1.2589871237197219,0.9951577949678161,1.2898699171729011
